rec_id, culture, sex, age, date_of_birth, title, given_name, surname, state, suburb, postcode, street_number, address_1, address_2, phone_number, soc_sec_id, blocking_number, family_role
rec-6328-dup-0, ger, f, 27, , , aiden, pr o s, , kingsford, 4020,  7, maconochj e crescent, , 04 0818 794, 2903 18, 4, NoRole
rec-2794-org,   eng, f, 24, 19940122, , zane, babcocke, nsw, lower templestowe, 2669, 24, quiros street, , 2 83638483, 3505186, 8, NoRole
rec-2252-org,   usa, m, , 19900210, , chase, mcdowell, vic, st helens, 3192, 38, shakespeare crescent, kubin village, 618 10641476, 4733776, 2, NoRole
rec-1357-org,   , f, 35, 19831010, , alexander, elphick, qld, kelso, 3550, 36, aspinall street, , 613 63899665, 6212491, 2, NoRole
rec-9375-org,   ser, f, 11, 20070408, , tyler, mrksic, nsw, gurley, 4305, 97, marr street, , 612 48036482, 4332890, 9, NoRole
rec-3690-org,   eng, f, 28, 19900205, , amy, brownlow, nsw, port macquarie, 3029, 23, tytherleigh street, kooyong, 02 95992793, 8065144, 6, NoRole
rec-3019-org,   chi, f, 27, 19911003, , isabella, xing, vic, waterways, 3500, 51, bertram street, carrington nursing, 618 96177931, 8955432, 7, NoRole
rec-1413-dup-0, eng, f, 34, 19850103, ms, taylah, tollemache, qld, moorloka, 3803, 10, hoadlee street, , 613 24277366, 1734498, 4, NoRole
rec-5161-org,   unk, m, 8, 20101204, ms, hugh, scopel, vic, marungi, 6112, 5, gilbert street, summercourt, 08 95370393, 5900381, 4, NoRole
rec-1898-org,   chi, f, , 19720831, dr, sarah, ching, vic, stanhope, 2566, 167, wray place, ponderossa, 618 56385106, 1804694, 6, NoRole
rec-2246-dup-1, pak, f, 29, 19890 04, , harrison, n0ri stani, vic, doo k:e, 4030, 31, brockway i r cuit, thousand hills, 8 66351159, 235 132, 1, NoRole
rec-2499-org,   chi, f, 28, 19901224, , alex, foo, , morwell, 3918, 108, bell street, birks harbour, 03 40078400, 1573879, 7, NoRole
rec-8598-dup-0, fin, f, 32, 19860612, dr, zaret, visk, vic, winkselsea, 5264, 77, blacket crejent, lindon, 618 43717719, 2826240, 1, NoRole
rec-6815-dup-0, , , , 19910128, , noah, green, qld, middlyeton, 3747, 1, piesse o lace, , 03 45093449, 5251678, 7, NoRole
rec-9433-dup-0, jew, , 3 1, 19871222, , asha, is aacs, nsw, orie   point, 5165, 1 , call:ste  rescent, , 02 8032 6155, 3807679, 7, NoRole
rec-4279-org,   unk, , 34, 19840105, , joel, abbondandola, vic, strathmore, 3052, 73, liverpool street, , 07 50659599, 2093388, 6, NoRole
rec-9072-dup-1, nor, m, 33, 19850604, , cklemend, klØvztod, sa, yunta, 3206, 59, elvire plak, , 07 44769287, 2497799, 3, NoRole
rec-7602-org,   usa, f, 31, 19870102, ms, isabelle, fischer, wa, craigie, 2871, 10, constitution avenue, cranbrook, 618 32324719, 1315398, 1, NoRole
rec-414-dup-0, usa, f, 2 6, 19921 17, ms, cath erine, becker, vic, castl  aine, q 55, 36, davenp0rt street, , 618 4884  659, 8636313, 9, NoRole
rec-4980-org,   ind, f, 24, 19941125, , stephanie, vishwa, vic, bruthen, 6030, 38, harricks crescent, , 07 76647957, 3023574, 8, NoRole
rec-9887-org,   unk, f, 31, 19871009, , liam, stranger, vic, spotswood, 2580, 8, jardine street, , 8 86975955, 8639253, 5, NoRole
rec-2896-org,   eng, f, , , , peta, hendry, wa, catterick, 2262, 26, keith street, flr 3, 08 15885496, 5164070, 7, NoRole
rec-1997-org,   chi, m, 21, 19971206, , luke, szeto, sa, port augusta west, 6230, 4, callaway crescent, , , 2863935, 7, NoRole
rec-3378-org,   chi, m, 22, 19960826, , hayden, wan, qld, little mountain, 3236, 49, turriff street, rawdon hill, 3 42248895, 4139670, 6, NoRole
rec-3038-dup-0, usa, f, , , , ckaitlin, ckany, vik, banokckburn, 3028, 9, , , 08 71096836, 1957385, 1, NoRole
rec-6050-org,   usa, , , 19710127, , oakleigh, king, qld, armstrong beach, 2031, 222, melba street, , 613 26529750, 4495835, 3, NoRole
rec-768-org,   , f, 29, 19890110, , freya, worsley, vic, scotsburn, 7277, 72, banvard place, the meadows, 8 44871894, 9804897, 0, NoRole
rec-9300-org,   wel, f, 38, 19800702, ms, alex, flello, vic, attwood, 2480, 5, summerville crescent, , 08 74388677, 2088952, 0, NoRole
rec-1164-dup-0, ira, f, 3 9, 19791027, , je sse, ass adi, vic, prospe t, 221 , 3 , fernyhou9hcrescent, still water, 8 83998 20, 79 16366, 4, NoRole
rec-9034-org,   usa, f, , 19370201, mr, joshua, barrera, wa, kumarina, 4805, 57, crawford crescent, , 8 72926433, 1491182, 1, NoRole
rec-245-org,   usa, f, 26, 19920418, ms, mitchell, wood, sa, wynn vale, 2680, 90, ordell street, , 07 24463312, 5760161, 4, NoRole
rec-3043-org,   usa, f, 32, 19860829, dr, stella, weiss, nsw, havilah, 3215, 34, ashburner street, , 2 31509217, 1845835, 1, NoRole
rec-8735-dup-0, chi, , 30, 19881003, , oscar, pwp, vic, greensbxpfough, 6148, 84, brodribb street, , 618 81485343, 2290168, 0, NoRole
rec-4837-org,   unk, f, 8, 20100602, , james, scofield, wa, witchcliffe, 2176, 3, marr street, , 04 94925172, 7238940, 1, NoRole
rec-271-org,   chi, f, 26, , pfc, madison, luan, wa, secret harbour, 4715, 11, nunki place, , 08 27212362, 1037248, 4, NoRole
rec-3285-org,   usa, f, , 19291222, hon, nacoya, byrd, vic, bell park, 7310, 23, beaumont close, , 618 95722229, 1406343, 4, NoRole
rec-6178-org,   usa, f, 32, 19860322, , gus, odonnell, , penrith, 2481, 20, , , 03 08555194, 6368992, 8, NoRole
rec-5482-org,   usa, f, 30, 19881227, , deakyn, peterson, nsw, berala, 2041, 16, harford street, omaru, 02 66435056, 1957940, 9, NoRole
rec-5414-org,   eng, m, 7, 20111002, , oliver, gibb, nsw, ballina, 6057, 15, totterdell street, , 02 53731994, 5597936, 3, NoRole
rec-4230-dup-0, unk, , 3O, 19880 5z4, , jessj a, abbondandola, wa, lake ni an, 20 67, l, , , 08 54944125, 51170 0, 0, NoRole
rec-8398-org,   abo, f, , 19211119, , hannah, goolagong, qld, cania, 2026, 2, stretton crescent, wyola, 3 76957971, 3595983, 4, NoRole
rec-4548-org,   eng, f, 25, , , tiahana, travers, nsw, downside, 4116, 20, , , , 6920641, 4, NoRole
rec-69-org,   ser, f, 30, 19880121, , reegan, privsek, nsw, norfolk island, 2138, 7, erldunda circuit, , 612 85029017, 9396488, 0, NoRole
rec-4065-dup-0, rus, f, 27, 19910712, , jafe, markoov, qld, kedrjon, 3071, , nardoo fescent, , 03 83290967, 6870629, 4, NoRole
rec-9373-org,   ger, f, 28, 19900807, ms, daniel, maier, qld, benaraby, 2121, 76, berrigan crescent, , 3 03857802, 1912462, 6, NoRole
rec-5616-org,   eng, m, , 19501011, , emiily, acker, , cowra, 4127, 7, corbin place, , 04 39049215, 4848252, 8, NoRole
rec-9110-dup-1, dut, , 2, 19910723, , dani le, elsen er, nsw, punchbowl, 309 , | , o'connorcircuit, , 02 25958969, 6839141, 6, NoRole
rec-7178-org,   unk, f, , 19960902, , dylan, strainij, nsw, milton, 2112, 8, katz place, , 02 15963003, 7324875, 0, NoRole
rec-5307-org,   chi, f, 26, 19921003, , liam, zhan, nsw, sylvania waters, 4370, 4, higgins crescent, , 02 62029732, 5537615, 5, NoRole
rec-5134-org,   usa, f, 34, , ms, william, mccarthy, vic, kerang, 3082, 6, wheeler crescent, , 08 41783212, 7501403, 5, NoRole
rec-4711-dup-0, rus, f, 28, 1990091s, , emm a, kalinnikov, vic, blackbur  south, 2580, 32, mannhei m s treet, gras trees, 8 543  9610, 2814 58, 1, NoRole
rec-8741-org,   usa, f, 34, 19840317, , caleb, trevino, vic, tarnagulla, 2153, 26, jabanungga avenue, , 08 27405362, 5178636, 7, NoRole
rec-6767-org,   ind, , 32, 19860120, ms, robbie, kamlani, wa, meenaar, 2233, 9, nealie place, , 8 68941512, 9503569, 6, NoRole
rec-5106-dup-1, unk, m, 20, 19981218, dr, n enh, sclafanj, vic, hesket, q152, 1 , langridge street, springdale, 618 120  828, 8687 7 9, 7, NoRole
rec-4017-org,   unk, , 8, 20100107, , joel, scjum, nsw, coopernook, 4885, 17, , , 612 72977008, 4781285, 6, NoRole
rec-4084-dup-1, usa, , 21, 1997 503, , tor , tumer, nsw, coolamon, Z1G2, z, , , 612 64185816, 5243952, 3, NoRole
rec-2699-org,   ara, f, 25, 19930205, , helena, amani, nsw, mortlake, 2155, 9, baldwin drive, , 02 77853701, 6424405, 6, NoRole
rec-1701-dup-2, usa, v, 26, 19920330, mr, emiili, hrtin, , trikg, 3171, 66, ern florence crescent, rokley, 08 28835323, 9496065, 9, NoRole
rec-2713-dup-1, unk, , 34, 19840914, mr, khloe, zkiaka, kwld, laidley north, 2680, 1, ashcroft crescent, dudley specialist medical sentar, 613 30887037, 2810465, 9, NoRole
rec-7773-dup-1, unk, f, 32, 19860813, , pol, ztrawpritcke, vik, gerangamede, 2145, 7, atherton strit, , 03 92566486, 6491829, 6, NoRole
rec-6530-dup-2, chi, f, 37, 198110 1, , ashl e, jing, , canterurv, 4|14, 200, cygnetc  scent, , 0447682248, 5251082, 8, NoRole
rec-9534-org,   ina, f, 32, 19860910, , leon, kurniawan, vic, hill end, 2745, 38, hughes crescent, , 08 32457746, 9743835, 8, NoRole
rec-8075-org,   usa, f, 30, 19880327, ms, samantha, jimenez, sa, brentwood, 3029, 3, endeavour street, belmore river, 07 84982533, 4050057, 5, NoRole
rec-1240-org,   unk, m, 13, 20050819, , joshua, scirri, nsw, university of new england, 4740, 10, hopetoun circuit, , 2 40488278, 9881121, 4, NoRole
rec-7585-dup-1, eng, f, , 19970407, , dimkti, madidvon, , upper kedron, 4727, 84, cowper street, hse 42, 02 21849281, 5895450, 5, NoRole
rec-3512-org,   eng, f, 30, 19880919, , clement, davison, qld, mourilyan, 2400, 7, bourne street, , 3 97893650, 2234650, 1, NoRole
rec-5585-dup-0, unk, f, 24, 1994 1 16, , katelyn, abba tist, nsw, faulco n b  dge, 2031, 1 8, dooring street, , 612 29 765837, 1859559, 2, NoRole
rec-2998-org,   rus, , 11, 20071007, , grace, lebedjev, vic, officer, 3152, 13, kriewaldt circuit, , 08 93827615, 5380690, 1, NoRole
rec-5650-dup-1, vie, m, 82, 19900501, mr, fyynlay, trinh, nsw, kemps teeeek, 4059, 25, olympb way, , 2 66151864, 3112775, 8, NoRole
rec-8864-dup-0, eng, f, 27, , , arabella, appleton, vih, chullora, 3037, 80, fremantle drive, , 04 21026216, 2654177, 3, NoRole
rec-7692-org,   ina, , 21, 19970728, mr, william, kurniawan, wa, east fremantle, 5112, 30, kirkland circuit, , 8 15529121, 9129513, 6, NoRole
rec-3970-org,   usa, f, 35, 19831213, , lucy, hampton, nsw, warabrook, 3260, 5, flinders way, , 02 64611932, 2222811, 8, NoRole
rec-7354-org,   ser, m, 34, , , jacob, rendulic, vic, mudgegonga, 2216, 4, wanderer court, airforce memorial estate, 8 58527248, 2654937, 7, NoRole
rec-3933-org,   ger, f, 29, 19890418, , sarsha, nickel, vic, sherbrooke, 3931, 5, kinleyside crescent, bute park, 08 51235880, 9625731, 2, NoRole
rec-3234-org,   eng, f, 5, 20130212, , angie, hambleton, qld, mundowran, 2142, 3, antill street, morn moot, 3 08099132, 7043813, 3, NoRole
rec-4671-org,   por, f, 8, 20100301, , chloe, futre, sa, beulah park, 3138, 113, , meadowcraft farm, 02 90999444, 7812422, 9, NoRole
rec-9228-org,   tur, f, , 19121206, dr, nicholas, korcan, qld, mundingburra, 4061, 10, ranken place, retirement village, 613 19144742, 7319814, 9, NoRole
rec-4950-org,   iri, , 31, 19870716, , james, fannon, sa, heathfield, 7010, 21, mcinnes street, elmwood, 07 73400627, 3409105, 2, NoRole
rec-6488-org,   unk, m, 26, 19920725, , latham, aarts, vic, goldsborough, 2488, 58, clianthus street, winters, 618 29450729, 9111658, 7, NoRole
rec-6597-dup-1, chi, f, 24, 19860912, , , in, vic, elmore, 4830, 2, macalistdt trescent, , 08 51529556, 7032219, 3, NoRole
rec-2554-dup-1, chi, m, 25, 19931222, mr, emiily, hsiao, , andergrofe, 7030, 9, john clelant crescent, , , 4155127, 4, NoRole
rec-8357-org,   unk, f, 20, 19981127, , aloysius, sclater, nsw, blaxlands ridge, 3207, 67, howitt street, hillandale, 02 26043432, 3241311, 4, NoRole
rec-5268-dup-2, jew, , 40, 19780812, , tarlya, liebeahman, fic, bruklyn, 2164, 104, uculba creskent, , 618 50412943, 2831232, 6, NoRole
rec-2484-org,   unk, f, 13, 20050401, ms, hannah, strehovski, sa, hilton, 2165, 830, cowper street, dundarve, 617 43088372, 2133427, 7, NoRole
rec-8767-org,   eng, m, 32, 19860918, mr, megan, hobson, vic, bayindeen, 2560, 14, herron crescent, sunshine farm, 8 43077844, 8964607, 4, NoRole
rec-3289-dup-1, chi, m, 24, 19930504, dr, luke, juge, act, ringwood east, 2170, 16, kellewaahvenue, , 04 41364736, 1450502, 2, NoRole
rec-9807-dup-0, abo, f, 30, 19880604, , zan, munyarryun, vic, gle n c eek, 206 5, 5 , groom pIace, palm springs vlge, 8 93717652, 90575 4, 4, NoRole
rec-7441-org,   iri, f, 36, 19821025, mr, benjamin, hanegan, nsw, ando, 3561, 7, vasey crescent, , 08 00193564, 6452266, 2, NoRole
rec-6472-dup-1, unk, f, 3 , 19840 03, , annabe|, straw, nsw, fishing oint, 6055, 7, earle   lace, mount  a rick, 612 741 2501, 9507010, 8, NoRole
rec-4952-org,   unk, , 41, , hon, jayden, streckfuss, qld, darling heights, 2615, 145, batchelor street, , 03 89510609, 1960995, 3, NoRole
rec-6062-dup-2, eng, m, 27, 19910711, mr, jackdo, lukeson, nsw, tollomc, 2357, 133, o'halloran circuit, sec 488, 02 80051179, 3034214, 2, NoRole
rec-4785-org,   usa, , 23, 19950221, , chloe, sosa, qld, adare, 2094, 1, windeyer street, tinaroo falls, 613 14667133, 7813590, 7, NoRole
rec-9750-org,   sri, , 28, 19901120, dr, blake, gunasekara, qld, windermere, 3029, 2, ern florence crescent, , 613 62566139, 8833798, 0, NoRole
rec-3897-dup-1, ara, f, Z3, 19950930, , h o l y, naz'lsh, vi , maiden gully, 4210, 1 , balonne  treet, heights es ate, 618 06429 648, 7015945, 0, NoRole
rec-1293-dup-1, usa, f, 2 5, 19931 09, dr, nich  las, 1y n, sa, wbyteyarcowie, 6156, 2, , , , 2335080, 7, NoRole
rec-5986-dup-2, usa, f, 32, 19861025, , tayla, rhodest, nsw, katalina, 2594, 44, wyangala ztreet, iron xoe lodge, 612 03945194, 9549960, 3, NoRole
rec-5519-org,   ind, f, 31, 19870519, mr, alice, cherukuri, tas, strickland, 2221, 15, whatmore court, , 07 96859714, 5058307, 4, NoRole
rec-3579-org,   ind, , 42, 19761122, , sascha, pal, vic, maude, , 77, mugglestone place, , 8 19987050, 2054452, 2, NoRole
rec-3795-org,   sri, , 31, 19871212, ms, lachlan, atapattu, nsw, adelaide, 3141, 31, kinsella street, , 02 06609006, 4666823, 1, NoRole
rec-6119-dup-0, ara, m, , 19090623, ms, cooper, abr, nsw, raby, 4005, 52, ebenezer street, , 02 90310314, 7791207, 2, NoRole
rec-5198-org,   eng, f, 38, , dr, paige, ryley, vic, tamleugh, 6154, 18, maddison close, , 08 49021209, 4572280, 9, NoRole
rec-8044-dup-0, unk, f, 31, 19870419, ms, ely, jtcinto, ns, lane cove westt, 6060, 7, armsdrong crescent, , 612 31788192, 2606435, 9, NoRole
rec-4416-org,   eng, f, 30, 19881128, , kade, timothyson, vic, kingsville, 2094, 52, stacy street, maranatha house, 08 12184565, 5979882, 1, NoRole
rec-1626-org,   ind, f, 36, 19821117, , zara, nehru, wa, caiguna, 3141, 5, dalyell chisholm centre, , 618 52488985, 7876511, 5, NoRole
rec-791-dup-1, gre, f, 26, 19920516, mr, madelin, stfakianakis, vic, mount buffalo, 3206, 47, bulee sttreet, millard kentre, 08 22686029, 8001364, 3, NoRole
rec-2560-org,   usa, , 38, 19800711, , jock, drake, tas, nabowla, 4670, 11, antis street, , 07 89142732, 8293671, 9, NoRole
rec-6295-org,   fin, , 43, 19750609, , rosie, huttunen, qld, kenmore hills, 2580, 18, , elamon cottage, 3 93467202, 4750711, 6, NoRole
rec-1654-org,   usa, f, 19, 19990310, dr, olivia, anthony, nsw, alfords point, 2337, 88, sulman place, cooranga, 02 15898779, 6402717, 3, NoRole
rec-9090-org,   ger, m, 32, 19860129, mr, kyle, haase, nsw, beelbangera, 3185, 27, chauncy crescent, tupelo, 07 93608236, 5852076, 1, NoRole
rec-5659-org,   cze, f, 27, 19911208, cpl, emiily, slovensky, vic, truganina, 2067, 14, prout place, glenferrie park, 8 28553019, 8411407, 4, NoRole
rec-1421-org,   chi, f, 32, , , gabriella, nong, sa, fig tree pocket, 2602, 31, coolac place, hillside farm, 07 79536906, 7268467, 1, NoRole
rec-371-org,   eng, f, , 19121120, , emiily, , vic, narre warren north, 4121, 543, gallagher street, , 08 76566164, 2313881, 6, NoRole
rec-7519-dup-0, eng, , 26, 19920624, , emiili, denel, vic, ickliffe, 2290, 99, govedt plac, communidy hosptl medcl centre, 08 48202978, 1982331, 1, NoRole
rec-5842-org,   eng, f, 32, 19860524, ms, jessica, mackenzie, vic, lerderderg, 2646, 257, , , 618 00570531, 5807721, 9, NoRole
rec-4641-dup-1, eng, d, 43, 19863511, mr, georgina, albdrfs, qld, goovigen, 5159, , hosking place, , 3 73078593, 3997439, 7, NoRole
rec-1498-dup-0, eng, , , 19071210, , kameron, pronlo, nsw, foyager point, 4221, 17, eward street, lintlekreen, 2 56276692, 8045519, 0, NoRole
rec-880-dup-1, unk, v, 23, 19951102, , rupi, strekfus, taz, hahvort, , 3, mirrinjani vlge, , 7 81766182, 9569908, 0, NoRole
rec-9469-org,   chi, f, 24, 19940831, dr, jasmine, tso, nsw, mount hutton, 2260, 263, michael holt crescent, , 03 81651318, 5768015, 6, NoRole
rec-4526-org,   eng, m, 36, 19821025, ms, erin, britton, , prospect, 2780, 9, kinkead street, , 08 63686490, 5005633, 5, NoRole
rec-668-org,   ser, m, 26, , , kobe, andjelkovic, tas, montagu, 2110, , brigalow street, , 7 31132096, 4016354, 3, NoRole
rec-5636-org,   usa, m, 27, 19910425, ms, william, rowe, vic, mount egerton, 2289, 5, , villa 449 ballycara, 04 69654651, 2008576, 1, NoRole
rec-8966-org,   usa, m, 28, 19901101, dr, joshua, aguilar, sa, raukkan, , 5, woolcock street, toolka, 617 30977925, 8383116, 0, NoRole
rec-8639-org,   sri, m, 22, 19961205, , koben, samataweera, , bongaree, 3156, 585, reibey place, , 03 21930151, 7409353, 8, NoRole
rec-2493-org,   unk, f, 32, 19860623, ms, lucy, aaternir, nsw, peak view, 5605, 65, waramanga shopping centre, mt oeba, 612 61963741, 9093838, 1, NoRole
rec-8846-dup-1, wel, f, 43, 19751124, m , sara b, q u , nsw, blacktown, 2827, 6, , sun city tour ist park, 612 25 5 926, 6393259, 0, NoRole
rec-5999-org,   eng, f, 33, 19850816, , rebecca, gardyner, qld, woody point, 2200, 10, severne crescent, , 3 37467233, 9875550, 8, NoRole
rec-4525-org,   jap, f, 26, 19920504, , simon, , nsw, murrurundi, 2170, 74, antill street, , 612 86499854, 9818533, 7, NoRole
rec-2304-dup-1, , f, 30, 19880922, , micckael, kilbeahtson, nsw, newpord, 6530, 18, ashley trive, , 612 23293360, 3200395, 7, NoRole
rec-4258-org,   ind, f, 35, 19830515, , victoria, maran, sa, petersham, 2117, 501, freda bennett circuit, , , 6074442, 8, NoRole
rec-3730-org,   chi, m, , 19060705, , liam, chyu, nsw, buxton, 3082, 20, kootingal street, , 612 51093611, 4467136, 7, NoRole
rec-7704-org,   ind, f, , 19240307, ms, larissa, ragi, nsw, sydenham, 2444, 42, mialli place, , 07 81199527, 3600627, 9, NoRole
rec-1068-org,   chi, f, 28, 19900805, , emiily, myou, , toowong, 2315, 27, haydon drive, , 04 18861003, 2895335, 4, NoRole
rec-4828-org,   unk, f, 41, 19771126, ms, luke, abat, nsw, glenreagh, 3052, 23, barnett close, glenwallah, 2 54319707, 3960350, 1, NoRole
rec-4250-org,   cze, f, 24, 19940417, , tara, blanarik, vic, mornington, 3051, 36, investigator street, , 618 95861992, 5699270, 7, NoRole
rec-5217-dup-1, usa, , , 19370803, , kayd en, loarrera, nsw, paynes cro sing, 3173, 4 6, starke  treet, , 02 680  0747, 7103g0, 2, NoRole
rec-8417-org,   ger, , 30, 19880221, pfc, april, khelsch, nsw, kendall, 7026, 44, matina street, , , 9130986, 4, NoRole
rec-6814-dup-2, ind, y, , , , daniel, ranjini, nsw, campvale, 7000, 4, st john crescent, , , 4839200, 9, NoRole
rec-101-dup-0, , , , 19400712, , isabella, trenerry, nsw, corftete, 3556, 70, , , 2 10664362, 9882702, 3, NoRole
rec-6230-org,   chi, m, 8, , , seanna, yam, vic, hallam, 2831, 35, lachlan street, , 03 79283801, 2026693, 1, NoRole
rec-3734-dup-2, chi, m, 35, 19830812, ms, luk, vonkkk, sa, warrampoo, 5042, , carbeen street, , 617 16544534, 2091015, 0, NoRole
rec-9614-org,   usa, m, 31, 19870807, , jacqueline, fleming, wa, bilingurr, 6155, 31, kohlhagen street, , 618 08332778, 2360110, 5, NoRole
rec-6448-dup-0, ind, , 39, 19790129, ms, marko, kemcandani, a, gracedown, 4122, 6, doyle tearaye, , 618 92800411, 6201446, 7, NoRole
rec-3288-org,   pol, f, 35, 19830820, , nemesia, ahrens, sa, port lincoln, 5096, 28, fishburn street, myliton, 07 66960311, 5600367, 3, NoRole
rec-2202-dup-2, eng, f, 25, 19930106, , lily, nwsm, nsw, wirrimah, 2642, 7, falls place, , 612 64979319, 1943472, 3, NoRole
rec-9741-dup-0, usa, , 37, 19810804, ms, cckkira, lai, nsw, jt alpanz, 3222, 6, freehill street, adds bldg, 612 80110748, 3569174, 2, NoRole
rec-3901-dup-1, usa, v, 9, 20091207, ms, emiili, pateahjon, ns, old erowal bay, 2537, 15, la perouje sdreet, humbie, 2 96936957, 7845148, 6, NoRole
rec-3230-org,   unk, m, , 19580124, mr, , strampher, nsw, lismore, 2602, 25, stretton crescent, , 2 59385830, 9346441, 3, NoRole
rec-88-dup-1, eng, f, , 1981 511, , jam s, anson, w , huntingdale, 437 , 89, jacka cr e cent, mu al, 8 2981 0199, 4641686, 2, NoRole
rec-6460-org,   eng, f, 34, 19841125, , christopher, quincey, nsw, oak flats, 2330, 231, creed place, , 02 15157349, 4293725, 6, NoRole
